DisplayName,MAC Addr,RSSI,Last Updated,iBeacon flag,Proximity UUID,major,minor,TxPower
Kontakt,C4:02:3E:D6:FB:17,-59,2014-05-31 06:49:22.836,true,F7826DA6-4FA2-4E98-8024-BC5B71E0893E,29889,5977,-77
Kontakt,CB:42:69:CE:8C:14,-62,2014-05-31 06:49:22.998,true,F7826DA6-4FA2-4E98-8024-BC5B71E0893E,56762,64482,-77
Kontakt,C0:80:69:E4:96:80,-63,2014-05-31 06:49:22.902,true,F7826DA6-4FA2-4E98-8024-BC5B71E0893E,58440,31656,-77
Kontakt,E8:66:CA:46:29:D9,-64,2014-05-31 06:49:23.069,true,F7826DA6-4FA2-4E98-8024-BC5B71E0893E,49822,25644,-77
Flex,F5:43:D9:EB:19:0B,-65,2014-05-31 06:49:22.762,false,,0,0,0
Force,C6:BD:6C:38:71:A8,-69,2014-05-31 06:49:22.948,false,,0,0,0
Kontakt,C0:36:4C:60:FB:7A,-71,2014-05-31 06:49:22.903,true,F7826DA6-4FA2-4E98-8024-BC5B71E0893E,30854,62232,-77
One,E6:99:EA:CB:B7:F3,-71,2014-05-31 06:49:22.365,false,,0,0,0
Unknown,9C:A1:34:18:14:74,-75,2014-05-31 06:41:44.750,false,,0,0,0
Unknown,9C:A1:34:1E:F9:C1,-87,2014-05-31 06:41:31.682,false,,0,0,0
Force,E6:2C:E1:EA:26:B5,-91,2014-05-31 06:41:43.595,false,,0,0,0
