DisplayName,MAC Addr,RSSI,Last Updated,iBeacon flag,Proximity UUID,major,minor,TxPower
Kontakt,CB:42:69:CE:8C:14,-70,2014-05-29 09:53:19.709,true,F7826DA6-4FA2-4E98-8024-BC5B71E0893E,56762,64482,-77
Kontakt,C0:80:69:E4:96:80,-84,2014-05-29 09:53:18.941,true,F7826DA6-4FA2-4E98-8024-BC5B71E0893E,58440,31656,-77
Kontakt,E8:66:CA:46:29:D9,-93,2014-05-29 09:53:16.929,true,F7826DA6-4FA2-4E98-8024-BC5B71E0893E,49822,25644,-77
Kontakt,C4:02:3E:D6:FB:17,-97,2014-05-29 09:53:19.773,true,F7826DA6-4FA2-4E98-8024-BC5B71E0893E,29889,5977,-77
