DisplayName,MAC Addr,RSSI,Last Updated,iBeacon flag,Proximity UUID,major,minor,TxPower
Kontakt,C0:36:4C:60:FB:7A,-77,2014-05-29 19:24:59.116,true,F7826DA6-4FA2-4E98-8024-BC5B71E0893E,30854,62232,-77
Kontakt,CB:42:69:CE:8C:14,-83,2014-05-29 19:24:59.228,true,F7826DA6-4FA2-4E98-8024-BC5B71E0893E,56762,64482,-77
Kontakt,C0:80:69:E4:96:80,-85,2014-05-29 19:24:58.485,true,F7826DA6-4FA2-4E98-8024-BC5B71E0893E,58440,31656,-77
Kontakt,C4:02:3E:D6:FB:17,-85,2014-05-29 19:24:59.115,true,F7826DA6-4FA2-4E98-8024-BC5B71E0893E,29889,5977,-77
Kontakt,E8:66:CA:46:29:D9,-86,2014-05-29 19:24:59.053,true,F7826DA6-4FA2-4E98-8024-BC5B71E0893E,49822,25644,-77
