DisplayName,MAC Addr,RSSI,Last Updated,iBeacon flag,Proximity UUID,major,minor,TxPower
Kontakt,C0:80:69:E4:96:80,-68,2014-05-30 14:16:11.417,true,F7826DA6-4FA2-4E98-8024-BC5B71E0893E,58440,31656,-77
Kontakt,C0:36:4C:60:FB:7A,-69,2014-05-30 14:16:11.469,true,F7826DA6-4FA2-4E98-8024-BC5B71E0893E,30854,62232,-77
Kontakt,CB:42:69:CE:8C:14,-71,2014-05-30 14:16:11.596,true,F7826DA6-4FA2-4E98-8024-BC5B71E0893E,56762,64482,-77
Kontakt,E8:66:CA:46:29:D9,-72,2014-05-30 14:16:11.468,true,F7826DA6-4FA2-4E98-8024-BC5B71E0893E,49822,25644,-77
Kontakt,C4:02:3E:D6:FB:17,-77,2014-05-30 14:16:11.537,true,F7826DA6-4FA2-4E98-8024-BC5B71E0893E,29889,5977,-77
Flex,C5:30:D3:40:2F:75,-88,2014-05-30 14:16:01.277,false,,0,0,0
One,FB:0F:D4:C4:29:46,-95,2014-05-30 14:16:00.145,false,,0,0,0
