DisplayName,MAC Addr,RSSI,Last Updated,iBeacon flag,Proximity UUID,major,minor,TxPower
Kontakt,CB:42:69:CE:8C:14,-88,2014-05-29 10:06:22.761,true,F7826DA6-4FA2-4E98-8024-BC5B71E0893E,56762,64482,-77
Kontakt,E8:66:CA:46:29:D9,-94,2014-05-29 10:07:02.259,true,F7826DA6-4FA2-4E98-8024-BC5B71E0893E,49822,25644,-77
Kontakt,C0:36:4C:60:FB:7A,-95,2014-05-29 10:05:37.345,true,F7826DA6-4FA2-4E98-8024-BC5B71E0893E,30854,62232,-77
Kontakt,C4:02:3E:D6:FB:17,-97,2014-05-29 10:05:09.587,true,F7826DA6-4FA2-4E98-8024-BC5B71E0893E,29889,5977,-77
Unknown,60:03:08:B0:45:F9,-99,2014-05-29 10:05:26.164,false,,0,0,0
